0Hi00	r1b2rk1/p3bpp1/2p1pn1p/3pN1B1/5P2/2qB1Q2/P1P3PP/R4RK1 w - - 0 15	d3h7 f6h7 f3c3	1600	010j191o
0Svpc	r2q1r1k/pp1n2bp/6p1/3B1p2/3Pn3/1P3N2/P4PPP/R1BQR1K1 b - - 0 17	e4c3 d1d3 c3d5	1600	010s1c1o
1ShrN	r2q1rk1/ppp1np2/3b1n2/4pb1P/3p4/3P2P1/PPP1PP2/R1QNKBNR w KQ - 3 12	c1g5 g8h7 g5f6	1600	010s1c1o
1fInU	8/8/8/1kp3P1/8/p1p2K2/P2p4/8 w - - 0 44	f3e2 b5c4 g5g6 c4d4 g6g7	1600	000g0p10111e
20M9Z	2k4r/ppr1q3/4p3/2N2pp1/8/Q7/PP2n1PP/1K1R3R w - - 4 22	a3a7 c7c5 a7a8 c8c7 a8h8	1600	0110191n1p
2ENpH	6r1/2p1kp1Q/2pb4/5Pp1/3Bq3/1P2P2P/r5P1/5RK1 w - - 0 31	f5f6 e7d7 h7e4	1600	0g0j191o
2MbHP	k3r3/2Q4p/P1p5/8/P2q4/2N1r2P/6P1/2R2RK1 b - - 0 26	e3e7 g1h1 e7c7	1600	0g0j0k191o
2e8qU	8/1p1rk2p/1p4p1/8/5K2/1P1R4/6PP/8 w - - 0 37	d3d7 e7d7 f4g5	1600	0g0p1m1o
3LyMa	5rk1/2r3p1/1q2p1QP/pp2P3/n7/8/PPP1B1P1/2K2R2 w - - 0 30	h6h7 g8h8 f1f8	1600	000i1315191o
4CqkU	8/2p3kp/3p4/4p3/2p1P1bp/2P2qP1/1P2R2P/4RBK1 w - - 0 32	e2f2 h4g3 f2f3	1600	0g0p1o1t
4KawY	r3k2r/1bq1bpp1/pp1p1n1p/2pPn3/P1P1PQ1N/2N3PP/1P2B1K1/R1B2R2 b kq - 2 18	g7g5 f4f2 g5h4	1600	010s191o
4nLHD	2kr2r1/Qpp2p2/p2p3p/8/2q5/1N1R1P1b/P1P5/1K4R1 w - - 0 24	g1g8 d8g8 a7a8 c8d7 a8g8	1600	0110191p
6UCK7	r2q4/pb1k1prp/1pp2b2/3p1R1Q/3P4/8/PPP3PP/5RK1 w - - 0 20	f5f6 d8e7 f6f7	1600	01191g1o
6hyZe	4r1k1/1p3pp1/p2Q3p/2q1n3/8/5N1P/PP3PP1/3R2K1 b - - 0 29	e5f3 g2f3 e8e1 d1e1 c5d6	1600	0d0g0i0p10
7IHfF	8/5k2/4p3/p7/P1p2KpP/2N1n1P1/6P1/8 b - - 1 60	e3d5 c3d5 e6d5	1600	0g0p0z1o
7fj7s	R7/P5kp/6p1/Nn6/1P6/3p4/r6P/5K2 w - - 0 41	a8g8 g7g8 a7a8q	1600	00050g0p1h1o
7kXsr	r1b4r/1p2kpp1/p2Np3/3pPn1p/3q1Q2/8/PP3PPP/R3KB1R w KQ - 0 16	d6f5 e6f5 f4d4	1600	0g0w191o
82IFD	3rr1k1/pb3p2/1pq1ppnp/7N/8/2P2P2/PPQ3PP/1B1RR1K1 b - - 1 25	c6c5 c2f2 c5h5	1600	0g0s191o
86NtM	5rk1/2R2p2/p3pQ1p/1p6/4p1P1/PP2P2P/3q1P1K/8 b - - 2 30	d2d6 f6f4 e6e5 f4e4 d6c7	1600	0g0p0s10
8CSOC	r1b2k1r/pp3pp1/1qp2n1p/4n3/2B5/4N3/P1P3PP/RN1Q1R1K w - - 2 16	d1d6 f8g8 d6e5	1600	010s191o
8NMtu	4b3/1P3ppk/8/8/4p1Np/4P1QP/6PK/r7 b - - 0 43	h4g3 h2g3 a1b1 b7b8q b1b8	1600	0g0p10
8NVkO	r4rk1/p5pp/2pb4/2N5/2P3P1/1Q1P3n/PP1B1PKP/R3R3 b - - 2 22	f8f2 g2h3 f2h2	1600	0s1315191d1o
