Kqb3a	r1b1kr2/1pppbpRp/p6n/3QP3/1nB1P3/2N5/PPP1KP1P/R1B4q w q - 1 14	c1h6 h1h2 d5f7 f8f7 c4f7	2341	040g0t1019
KqnMR	5r1k/pQp3pp/8/8/3R4/P1P2P2/1P2r1PP/2q2RK1 b - - 6 27	c1e3 g1h1 e3f2 f1f2 e2e1 f2f1 e1f1	2341	060p13171n1w
L9uQZ	8/7k/4K1pp/8/5PP1/8/8/8 w - - 0 56	f4f5 h7g7 e6e7 g6f5 g4f5 h6h5 f5f6	2341	0g0p1e1w
M3bID	r3rnk1/1p3ppp/p1p5/2PpRQ2/3P1nq1/6B1/PP3P2/1BR2NK1 b - - 2 21	g4f5 b1f5 e8e5 g3f4 e5f5	2341	0g1019
MkrUT	Qbkr3r/1p3pp1/2p5/3q3p/P2B2n1/NPP3P1/5P1P/R4RK1 b - - 0 19	g4h2 d4a7 h2f3	2341	010y191o
N5RLf	r4rk1/p3q1pp/8/4p3/1P1RQ3/P7/2P3PP/5RK1 b - - 0 22	f8f1 g1f1 e7f8 f1g1 e5d4	2341	050g0p10
N5qjM	8/7p/2pkp1p1/p1p3P1/1P1PK3/8/8/8 w - - 0 39	d4c5 d6c7 b4a5 c7b7 e4e5 b7a6 e5e6 a6a5 e6d7 a5b5 d7d6	2341	0g0p1e1w1z
OE7HR	5r1R/1pr2p1R/p4kp1/4p1q1/3pPbB1/PQ1P4/1P3PK1/8 w - - 14 36	b3e6 f7e6 h8f8 c7f7 h7f7	2341	0q101316191n
PGMbA	3r3k/R5p1/7p/1pR5/1P1q4/7P/3p1PP1/3Q2K1 b - - 2 37	d8e8 a7a1 d4a1 d1a1 e8e1 a1e1 d2e1q	2341	000g0p0s1g1h1l1n1w
PQo5A	2bk4/3q2p1/4RbBp/1p1p1P1P/3P1Q2/p1rn2P1/8/4R1K1 w - - 3 34	e6e8 d7e8 f4d6 e8d7 e1e8	2341	0r101316191d1n
PbkjA	2r2rk1/p6p/1pn3pQ/q2N1p2/8/5NPB/1P2bP1P/5RK1 w - - 0 24	f3g5 f8f7 d5f6 f7f6 h6h7 g8f8 h7h8 f8e7 h8g7 e7e8 g7f6	2341	010i0s191n1w
Q5jNQ	2rk1b1r/2pp2p1/2n2P1p/pN6/1q6/8/1QP3PP/1R3R1K w - - 1 27	f6g7 b4b2 f1f8 d8e7 b1e1 c6e5 g7h8q	2341	000g0j0s191h1n1w
QH7DY	1k4r1/1p1r2b1/1R1p3p/3P1N2/P3p3/4P1q1/2PQ2P1/1R3K2 b - - 0 29	g8f8 b6b7 d7b7 b1b7 b8b7 d2b4 b7c8	2341	0g0h191g1w
