2btbs	r1b2rk1/pp1pbppp/4pn2/qN6/1n6/3BPN2/PPPB1PPP/R2QK2R b KQ - 4 10	b4d3 c2d3 a5b5	1000	0g1c1o
93xV5	r5kb/5p1R/1qpp1Bn1/8/1pP3P1/pP3P2/P2r4/1NK4R w - - 0 25	h7h8 g6h8 h1h8	1000	0y1315191d1o
AyQYX	r1k4r/2p3p1/1pbp4/6B1/6qP/1BP5/P1PQ4/1K2R3 w - - 2 30	b3e6 g4e6 e1e6	1000	010s191o
B0t8B	5rk1/5ppp/p3p3/1b6/1p2N3/3Q4/qbB2PPP/1R4K1 w - - 2 24	e4f6 g8h8 d3h7	1000	0j1315191o
D2i3F	r1bq1rk1/1p3pp1/p4n1p/3p2N1/4N1PP/P2QP1b1/1PP2P2/2KR3R w - - 0 17	e4f6 d8f6 d3h7	1000	0d0y1315191o
D5KOb	5r2/ppq2rkp/5bp1/2p2pN1/5P2/P1pbP1Q1/1P4P1/R1B1R1K1 w - - 0 25	g5e6 g7h8 e6c7	1000	010s191o
D9NSi	r4rk1/5ppp/p3p3/Rpn5/2q5/4P3/Q3NPPP/1R4K1 w - - 6 27	a2c4 b5c4 a5c5	1000	010b191o
EkX8t	5rk1/1p3qp1/p3Q2p/8/8/2PP2P1/P4r1P/1R2R1K1 b - - 1 26	f2f1 e1f1 f7e6 f1f8 g8f8	1000	010i0p1011
FMpxD	8/6pk/4Q2p/4P1p1/3P2P1/4n3/Pr3R1P/6K1 b - - 4 33	b2b1 f2f1 b1f1	1000	0p13151o
Fnh1z	2k1r3/p4ppp/1p6/2p2n2/5P2/1PP5/PB1p1NPP/3R2K1 b - - 1 22	e8e1 d1e1 d2e1q	1000	000p0y13151h1o
KYarA	3r2k1/3P1p1p/qp4p1/4Q1P1/P1P4K/3B4/8/8 w - - 1 50	e5e8 d8e8 d7e8q	1000	000g0p1h1o
KdbHp	1b6/1p2Q2p/p1p2pk1/2pP1bP1/5q1B/7P/PP3P2/6K1 w - - 4 30	e7f6 g6h5 f6h6	1000	0p13151o
MLmRi	8/5p1p/1n2p1pP/6k1/8/5QP1/1q3PK1/r7 w - - 2 39	f3f4 g5h5 f4h4	1000	0p13151o
OoeAM	rnbq1rk1/ppp1bppp/4p3/4P3/1nB5/5N2/PPP2PPP/RNBQ1RK1 b - - 2 9	d8d1 f1d1 b4c2	1000	010b1c1o
PTO2g	1r2q2k/5p1p/p5pP/8/2np1Q2/2p5/P4P2/6K1 w - - 0 35	f4f6 h8g8 f6g7	1000	0p13151o
R2yV9	8/1p6/5p2/P2k2pp/1K3p2/5P1P/6P1/8 w - - 2 47	b4b5 d5d4 b5b6	1000	0g0p11121e1o
SGwzM	4rb1r/ppp1qkpp/5n2/8/2Pn4/2N5/PP1PBPPP/R1BQ1RK1 b - - 6 11	d4e2 c3e2 e7e2	1000	010y191o
T0Q4A	2kr3r/pp2bp1p/8/q1p2n2/6Q1/1PpP4/P1P2PPP/R3R1K1 w - - 0 19	g4f5 c8b8 e1e7	1000	01191o
ZZGh4	5Q2/6r1/3p1ppk/1p1B1n2/p2R4/5R2/PPP3r1/1K6 b - - 0 40	g2g1 f3f1 g1f1 d4d1 f1d1	1000	0610131619
aTEub	4r1k1/pp1q2pp/3b1p2/3p4/3P1r2/4R3/PP3QPP/R1B3K1 w - - 0 19	e3e8 d7e8 c1f4	1000	0g0j0y191o
bSb29	2k3r1/ppp2p1p/8/2b1p3/Q6K/1PP2q2/1P5P/3R3R w - - 2 27	a4d7 c8b8 d7d8 g8d8 d1d8	1000	060p1013161n
g4tHm	8/5pk1/4q1r1/1p6/3RP3/2Q2PP1/2P1K1Br/8 w - - 0 46	d4d6 g7h7 d6e6	1000	010j0k0p1o
lkK4z	5r2/3b1q1k/2p5/1p1p4/4p3/6QP/PP3p2/4R1RK w - - 0 42	g3h4 f7h5 h4h5	1000	0p13151o
niUKQ	6k1/2pq1ppb/1p1P3p/4nP2/Ppn3P1/2P1r2P/P3r2N/R4RKQ w - - 0 32	h1a8 d7c8 a8c8	1000	061315191o
pBAvN	4r2k/1p4bp/p1pq1pp1/8/3P2PN/PBP4P/1P2rQ2/R5K1 w - - 5 28	h4g6 h7g6 f2h4 g7h6 h4h6	1000	0d0y101316191n
pTYK9	r3k1r1/ppp3P1/1b2bQ2/1P6/2p1q3/2Pp1N2/P2K1PPP/RN5R b q - 2 18	e4e2 d2c1 e2c2	1000	1315191o
qLCqX	6k1/r7/7p/1P1pq1p1/1bp1p3/2N1P1P1/3Q1P1P/5RK1 w - - 1 37	d2d5 e5d5 c3d5	1000	0g0p111o
qYrgk	8/p1k3rp/1p3Np1/1Bp5/2P1P3/Pn2K3/6P1/8 w - - 4 37	f6e8 c7d8 e8g7	1000	010p0s1o
qt9bL	5r1k/pp3p1n/4r2p/3N4/8/4BQ2/Pq4PP/3R2K1 w - - 4 25	e3d4 b2d4 d1d4	1000	0g0s191o
uuhVZ	r3Br2/pbp1k1pQ/1p3b1p/3p4/3P4/8/PPP3PP/RNB3K1 b - - 0 19	f6d4 c1e3 d4e3 g1h1 f8f1	1000	0610131619
wFrV4	8/4R1pk/p6p/1p1bR1q1/3Q4/7P/PPP3P1/6K1 b - - 1 31	g5g2	1000	0p13141b
wdaTd	r4r1k/1p4pp/2ppB3/3P1Pn1/6P1/qP6/2K4Q/3R3R w - - 8 31	h2h7 g5h7 h1h7 h8h7 d1h1	1000	05101316191f1n
wt66C	1nk1r1nr/1bp5/pp2q2p/3pP1p1/6Q1/2PB4/PP3PPP/RN2K2R w KQ - 0 17	d3f5 e6f5 g4f5	1000	01191g1o
