0tHKI	8/8/6k1/5p1p/1P4pK/P5P1/3r3Q/8 b - - 0 53	d2h2	400	0p0t13141b
1ANne	3r2k1/pp4p1/6Pp/4r2n/7P/8/PP6/1K1R4 w - - 0 33	d1d8 e5e8 d8e8	400	0p13151o
1braH	1k1r4/ppp2b2/5p1p/4p3/1bP1P3/qP2BP2/P5PP/1K1R3R w - - 0 23	d1d8	400	1314191b1k
1js8a	2k5/ppp2r2/3p1N2/6R1/8/5K2/Pr4P1/8 w - - 0 42	g5g8 f7f8 g8f8	400	0p13151o
1qecC	r5k1/1b3pp1/1p3q1p/p2p4/P7/1P1BRP2/2P1Q1PP/6K1 w - - 7 23	e3e8 a8e8 e2e8	400	0p0y13151o
1wQAp	4r1k1/5pp1/p2p2p1/2pP4/2P2Q2/P7/5PPP/1r2NK2 b - - 2 28	b1e1	400	0p13141b
24HII	2q3k1/5ppp/p7/8/8/5P2/P3N3/2R3K1 w - - 0 33	c1c8	400	060p13141b
2a8Wi	4rrk1/1p4pp/p1n5/5N2/3p4/P5Q1/2P2PPP/B5K1 b - - 0 23	e8e1	400	060p13141b
2cAVm	4Rr1k/p1R4p/8/P2r4/6p1/5P1b/1P5P/6K1 w - - 2 34	e8f8	400	0p0t13141b
2sJa1	8/1br2kp1/p3p2p/1p6/3P3P/P2QP1P1/5P2/6K1 b - - 0 40	c7c1 d3f1 c1f1	400	0g0p1o
31hxY	5k1r/pp1rb2p/2p1R3/8/8/2P5/PP3PPP/R1B3K1 b - - 0 22	d7d1 e6e1 d1e1	400	060p13151o
3Bd4f	1n1r2k1/5pp1/1p2p2p/3qP3/7Q/P7/5PPP/R2R2K1 b - - 0 25	d5d1 a1d1 d8d1	400	060p13151o
3SU6J	8/5kp1/1pBb1p1p/3P4/P7/7P/6P1/3rR2K b - - 5 35	d1e1	400	0p0t13141b1f
42uQf	7k/1b4pp/p7/2p5/5rqB/2P3P1/P4P1P/4R1K1 w - - 0 31	e1e8 f4f8 e8f8	400	060p13151o
