nc9Om	r4rk1/1b1p1ppR/p3p3/4n1N1/3q4/P7/3B1PPP/R2Q2K1 w - - 1 24	h7h8 g8h8 d1h5 h8g8 h5h7	1543	050y101316191n
pC72s	4r2k/1q3pp1/3R1b2/8/1p4N1/1P6/P1Q2P1B/5K2 b - - 0 28	b7h1 h2g1 h1h3	1543	1315191o
pgTiA	7k/6bp/p2N4/1p1Q4/3P4/8/4q1PP/5rRK w - - 11 39	d6f7 f1f7 d5f7	1543	0g0p1o
rH39N	8/7p/8/R4K2/2k2B2/7P/2p5/1r6 b - - 5 49	b1f1 f5e5 f1f4	1543	0g0p1o
s3Kdq	6k1/2r1qp2/2Q3p1/7p/p3R3/P6P/1P4PK/8 w - - 0 55	c6a8 g8g7 e4e7	1543	0g0p1o
sOIMI	rn1k3r/2q2Q1p/p2p2p1/3Pb3/bpP1PN2/1P1B3P/6P1/5RK1 w - - 0 21	f4e6 d8c8 f7c7	1543	0s1315191o
sS864	4r3/1p6/p1pkp2r/4RbR1/7p/PB1P1P2/2P3PK/8 w - - 1 31	g5f5 e6f5 e5e8	1543	0g0p1o
sW8XN	3r2k1/5p1p/4pQpP/pp6/3P4/5PP1/PP2qP2/1B1R2K1 b - - 0 27	e2d1 g1g2 d1d4	1543	010p0s0t1o
t9w9E	r2r2k1/5pp1/p3p2p/1pB5/3P4/4PP1P/n4P2/2R2RK1 w - - 0 23	c1c2 a2b4 c5b4	1543	010p1o1t
tYMsZ	5k1r/5pp1/Bq2pnp1/8/Q7/2N5/PP3PP1/4RK2 b - - 2 23	h8h1 f1e2 b6b2 e2d3 h1e1	1543	010i0s1019
u742g	r4r1k/ppp1b1pn/2nq2B1/4p3/2PpP3/3P4/PP2QPK1/RNB2R2 w - - 1 22	e2h5 d6g6 h5g6	1543	0g191o
ujdIb	4r1k1/1b5p/1p1pNrp1/p2Pqp2/2P1n3/PP2P3/2Q2PPP/2R1R1K1 w - - 5 27	f2f4 e5c3 c2c3 e4c3 c1c3	1543	011019
vJdYJ	3r4/2N2pk1/1p2b1pp/2p5/8/r1P5/P3RPPP/R5K1 w - - 6 28	e2e6 f7e6 c7e6 g7f6 e6d8	1543	010p0s10
vQ1qY	r1b2rk1/5pbp/6p1/p2q4/3p4/P7/2RBBPPP/3Q1RK1 w - - 0 20	e2f3 d5d8 f3a8	1543	01191o1p
wKWKy	2b3k1/5ppp/p1p4r/1pP2P2/3PP3/PPQ3Rq/4R2N/7K b - - 0 42	h3f1 g3g1 f1e2	1543	010y191g1o
wS9rb	2r3k1/p4pp1/7p/1p6/3p4/qR1P2BP/4QPP1/2R3K1 b - - 0 29	c8c1 g1h2 a3b3	1543	0g0p1o
xaT0n	r7/p3Pk1p/2pR2p1/3p2P1/8/7P/P7/6K1 w - - 1 33	d6d8 f7e7 d8a8	1543	0g0p1m1o
yiyy6	5r2/2p1q1kp/3p2p1/8/8/P2r3B/1PP1R2P/1K6 w - - 0 31	e2e7 g7f6 e7e6 f6f7 c2d3	1543	0g0p0t10
ym1or	r1r3k1/p4ppp/2b1pn2/1p5q/3pPP1n/P2P2QN/BP5P/R3BRNK b - - 2 26	f6e4 d3e4 c6e4	1543	010y191o
2KGoj	5rk1/ppb4p/4p3/1PP1q1p1/2P3P1/P2Q4/5RKN/4R3 b - - 0 32	e5h2 g2f1 f8f2	1544	1315191o
2ilQa	r1bqk2r/pp3pp1/5n1p/2b5/4P3/5P2/PPP1N1PP/R1BQKB1R b KQkq - 2 12	c5f2 e1f2 d8d1	1544	0g0i1c1o
2m89H	r4k2/pp4p1/1b5q/2p5/5r2/2PQ4/PP4PP/3R1R1K w - - 0 32	f1f4 h6f4 d1f1	1544	010d191g1o
32Y3e	rn3rk1/pp4pp/2pb4/3P4/6n1/4PN1q/PP1N1P2/R1BQRBK1 b - - 3 14	d6h2 g1h1 g4f2	1544	0i0y13151c1o
3fUCP	r3r3/1B3pkp/p5p1/1pn1p3/3R2N1/8/PPP2PPP/2K1R3 b - - 0 22	e5d4 e1e8 a8e8	1544	0g0t191o
46hmt	3r4/5kp1/8/1r1RK3/8/p6P/6P1/3R4 w - - 0 35	d1f1 f7g6 d5b5	1544	010p1m1o
6iPxW	r4rk1/1pqbppbp/p1np1npB/8/3NP3/1BN2P2/PPPQ2PP/2KR3R b - - 5 12	c6d4 h6g7 d4b3 a2b3 g8g7	1544	0110191k
7mU3Q	2r3k1/5pb1/2q3p1/1p2P3/1P1p1B2/3r1bQP/1RP5/2R3K1 w - - 0 30	c2d3 c6c1 f4c1 c8c1 g1f2	1544	010t1019
8XjHb	8/8/5pk1/1p1P2pN/pPr1R1P1/P1p2r2/b1P5/3R2K1 w - - 1 42	e4c4 a2c4 d5d6	1544	0g0p1o
