0uz6p	4k3/7p/4PK2/p2P3P/1p1n4/1P6/P7/8 w - - 0 46	h5h6 d4b5 f6g7 e8e7 g7h7	2800	0g0p0z10
1Q4Ne	8/8/3pB3/3Pk1p1/1K1p1pP1/1P6/2P2P2/b7 b - - 0 50	d4d3 c2d3 f4f3 b4c4 a1d4 e6f5 d4f2 d3d4 f2d4	2800	080g0p111w
4uSRn	4Q3/p5bk/1q1Bn1p1/5b1p/2Ppp2P/P5PN/2P3BK/8 w - - 12 40	g2e4 b6d6 e4f5 g6f5 e8e6 d6e6 h3g5 h7g8 g5e6	2800	050g0s191n1w
4vyhA	2k5/1p4p1/1K6/1PP1P2p/7P/5p1n/8/4B3 w - - 0 49	b6a7 f3f2 e1f2	2800	0g0p1o
7lq7f	8/3P2p1/4Kb1p/p7/1k3PPP/8/8/8 w - - 1 46	g4g5 h6g5 h4h5 a5a4 h5h6	2800	080g0p101l
HvOzk	r4rk1/p2n2p1/2n4p/qpp1pN2/4P3/2pP2B1/PP1QKP2/R6R w - - 0 23	f5h6 g7h6 d2h6 c6d4 e2f1 g8f7 g3h4 f8h8 h6d6	2800	010y191l1w
WP9rZ	5k2/8/4P1p1/2qpQn2/5P2/2P5/6PP/5K2 w - - 0 36	e5h8 f8e7 h8h7 e7e6 h7g6	2800	0g0p0r10
aY8zN	7r/5pk1/5p2/p5r1/5qP1/4Q3/PP3PR1/4R1K1 b - - 4 35	g5e5 e3c1 e5e1 c1e1 h8c8	2800	0g0h0p10
dD5BK	8/1p6/p7/4Q3/4P1bk/3P4/P2q3P/2r2R1K w - - 1 31	e5e7 d2g5 e7g5	2800	010p1o
hYYO5	8/2b5/8/2pP2k1/P1P5/3K4/1P6/8 w - - 4 42	d5d6 c7d6 d3e4 g5f6 e4d5	2800	080g0p10
iQ76b	r3k1r1/p6p/2p1pp2/2p4b/3p2Pq/1P1PnBR1/PBPQPK2/R7 w q - 0 24	a1h1 e3g4 f3g4 h4h1 g3h3 h1d5 g4h5	2800	01191n1w
ltVVZ	8/5p2/4bRPk/pp2q3/3p4/4p3/PPP3K1/5R2 w - - 0 37	g6f7 h6h5 f1h1 h5g5 f7f8q	2800	000g0j0k0p0r10111h
vOiqT	3r1k2/5p1p/4P1p1/p2p2R1/Np1Q4/1P2P2P/P1q3PK/2r5 w - - 1 31	e6e7 f8e7 d4e5 e7d7 e5d5	2800	0001050p0v10
Avh8F	B6k/2p3p1/p2p3p/1pb2r2/4p2q/P2P1PNb/1PPB1P1P/R1Q1R1K1 b - - 0 21	c5f2 g1h1 f2g3 e1e2 e4f3 h2g3 h3g2	2801	010k0m0y191w
X0861	Q7/4q1kp/2B3p1/3P1b2/3bp3/7P/2Q2PP1/6K1 b - - 0 42	e4e3 c2c4 e3f2 g1h2 e7e3 c4d4 e3d4	2801	00010p1w
bCBvq	b7/3Nbp2/5pk1/1p1p1Np1/3P2Q1/6P1/5PKP/4q3 w - - 3 32	h2h4 e1e6 h4h5 g6h7 f5e7 e6g4 d7f6	2801	010p1n1w
cxPpi	8/8/1r5p/4kpp1/1RK5/5BP1/8/8 b - - 0 41	b6b4 c4b4 g5g4 f3c6 e5d4	2801	0g0h0p10
efTkq	r2q2k1/1b3p1p/2n5/3p2pN/2p5/p3QP2/PpB3PP/1K1R4 w - - 2 25	d1d5 d8e7 e3c3	2801	0g191o
hrGWT	4r3/1P2R3/B1b4p/2k5/3p2P1/3Kp2P/8/8 b - - 3 46	e8e7 b7b8q e3e2 b8f4 c6b5 a6b5 e2e1q	2801	000g0p0r1h1w
uKhgm	8/6p1/4p1k1/5p1p/3P1K1P/5PP1/8/8 w - - 1 42	f4e5 g6f7 e5d6 f5f4 g3f4	2801	0g0p101e
AsmNi	rnbqk2r/ppp2n1p/6p1/3p3Q/5B2/2NB4/PPP2PPP/R5K1 w kq - 0 14	a1e1 e8f8 f4h6 f7h6 h5h6 f8f7 c3d5 d8d5 h6f4	2802	010r11191n1w
KiUyf	4k3/5p2/q3pp2/2Rp3P/rp1P4/1Q2PNP1/5P2/6K1 b - - 0 35	a4a1 f3e1 a6e2 b3b4 a1e1 b4e1 e2e1	2802	010p1g1w
NFnLb	8/8/8/3k3p/1P1pp3/6PP/4K3/8 w - - 1 43	b4b5 d4d3 e2d1	2802	0g0h0p111e1l1o
P8D8W	3q3r/1kp1n3/1pn1bNp1/8/1Q1P4/1P4P1/r1P2PB1/2KR3R w - - 2 27	h1h8 d8h8 b4e7 e6f5 d1d2 h8h2 g2c6 b7c6 c1b1	2802	0g191g1l1w
WoujX	8/4B2p/8/p7/2P1K1k1/8/1b6/8 w - - 0 54	c4c5 b2c1 c5c6 c1f4 e4d5 f4c7 d5e6	2802	080g0h0p1l1w
4BJxk	2k1r1r1/p2q1p1p/2p5/B3N3/1PN3P1/3b1KbP/6B1/R4Q1R b - - 1 27	g3e5 c4e5 e8e5	2803	0g191o
5Csrc	1r1q1rk1/p3bp1p/6pQ/2p1Pn1N/4BP2/8/P5PP/R1B2bK1 w - - 2 20	e4f5 d8d4 c1e3 d4e3 g1f1	2803	0g1019
8jWUU	2k5/4n3/1K6/PP6/8/8/8/8 w - - 3 73	b6a7 c8d7 a5a6 d7d6 a7b7 d6c5 a6a7 c5b5 a7a8q	2803	000g0p0z1h1w1z
Bp4Cn	2rq2k1/p4p2/1p2pPp1/3p1nQp/5N1P/1P3P2/P5P1/4R1K1 w - - 1 29	f4g6 f7g6 g5g6 g8f8 g2g4 h5g4 f3g4	2803	0g0p0y1w
JfTdP	8/8/4K2P/1p5R/1k6/8/8/4r3 w - - 7 58	e6d7 e1d1 d7c6 d1d8 h5b5	2803	0g0h0p101m
KMRaB	3q1rk1/1p3p2/p2p2p1/7p/2r1P3/P1P1P3/7Q/1K4RR w - - 0 26	h2h5 g8g7 g1g6 f7g6 h5h6 g7f7 h1f1 f7e6 f1f8 d8f8 h6f8	2803	0g0i0p1g1n1w
RKUth	8/8/4kp2/pP2b3/P1PKP3/8/8/8 w - - 1 41	d4c5 e5g3 c5c6 e6e5 c4c5	2803	080g0h0p1011
bHn2k	2r5/1kP5/3p4/p4p1p/1P1Qb2P/P1K1P3/6q1/2R2R2 b - - 4 34	c8c7 c3b3 e4c2 b3a2 c2d3 d4b2 d3f1 b2g2 f1g2	2803	0g0j0k0p111w
muYAC	8/6kp/8/1BpPp1p1/P1P5/3K4/1r5r/3R1R2 b - - 1 34	b2e2 d3c3 e5e4	2803	010h0p111l1o
oT7V9	8/4n1kp/2p1p3/1pPpP2B/pP1P4/P5K1/7P/8 w - - 6 46	h5g4 g7f7 g3h4	2803	0g0h0p1o
pp0zz	1r4k1/p4pp1/1qp1p2n/3pP2P/3P4/P3PN2/1P1Q4/6RK w - - 2 26	d2g2 h6f5 f3h4 b6b2 g2g4	2803	0g0p10
x7RAT	8/6pp/pp2k3/3pP3/3K4/P6P/1P4P1/8 b - - 0 27	b6b5 h3h4 a6a5 h4h5 a5a4 h5h6 g7h6 d4c5 e6e5	2803	0g0p1e1l1w1z
1ZEWp	r4rk1/pb3pp1/1p2p1q1/2p3P1/6PQ/1P6/P1P2PK1/3R3R w - - 2 24	f2f3 f7f5 h4h8 g8f7 d1d7 f7e8 d7b7	2804	0g0h0s191w
H35DW	r2r3k/p3p2p/5ppB/q1P5/4P3/P4N1P/Q4PP1/5bK1 w - - 2 20	a2f7 d8g8 f3g5 f6g5 f7e7 a5c3 e4e5 a8f8 h6f8 h7h5 e7f6	2804	0g0y191l1n1w
