0YWBc	4k3/2r2pQ1/p1P1qP2/1p6/1P6/P5P1/6KP/8 w - - 5 42	g7h8	600	0p13141b
18qrh	6k1/p5pp/3b2p1/1P1P4/P2Nn3/7P/1P3NP1/3R3K b - - 0 31	e4f2 h1g1 f2d1	600	010p0s1o
1hhMl	8/p2r2pn/4Np1p/1k3P2/N2R2nP/P7/1PP5/1K6 b - - 0 38	d7d4 e6d4 b5a4	600	010p1o
2AG7y	3r2k1/2qrbppp/p1n5/1p2pb1N/6Q1/2P1B2P/PP3PP1/R3R1K1 w - - 0 25	g4g7	600	0y1314191b
4kbiV	8/1p6/1k6/p5NR/1nP5/5N2/1P1R1r2/1K6 b - - 0 33	f2f1 f3e1 f1e1 d2d1 e1d1	600	0p101316
54llG	7r/ppp2kp1/1N3p1r/4p3/4P3/2P3P1/PP3PP1/R4RK1 b - - 0 18	h6h1	600	0p13141b
5DdOk	2rr2k1/1p2qppp/3p4/p1pn3b/P3P3/1PQ2N1P/1BP2PP1/2K1R3 w - - 0 18	c3g7	600	0y1314191b
8NKVe	5k2/1p1q1p1p/p1rPr1p1/5p2/3Q4/3RP1P1/PP5P/3R2K1 w - - 10 34	d4h8	600	0p13141b
974xr	r3r1k1/ppq2ppp/5n2/2b5/2P5/2NB1n1P/PP3P2/R1BQ1RNK b - - 4 15	c7h2	600	1314191b
9yyjS	2r1r1k1/7p/2q3pB/1p1pb3/p2p2Q1/P2P3P/1P2RPP1/2R3K1 b - - 0 26	c6c1 h6c1 c8c1 e2e1 c1e1	600	0y10131619
AtPTR	r5rk/pp3pq1/2p5/7p/1n3P2/1P2PR1P/P5P1/1QR2NK1 b - - 6 28	g7g2	600	0y1314191b
CCuTX	r1br2k1/pp2qpp1/2n1p2p/2b5/1P6/P1Q2NP1/1B3PBP/RN3nK1 w - - 0 17	c3g7	600	0y1314191b
DwYto	2Q5/6pk/2P4p/3pq3/8/5P2/5r1P/6RK b - - 0 36	e5h2	600	0p13141b
EhyE7	rnbqkbnr/ppppp2p/8/5pp1/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3	d1h5	600	13141b1c
FDQMC	6k1/5p2/2K3p1/3R3p/4rp2/1p5P/1Bbp2P1/8 w - - 0 47	d5d8 e4e8 d8e8 g8h7 e8h8	600	0p1013161d
Gov5V	1r5r/pp2n2p/4Nppk/8/2n5/2P1R3/P4PPP/R5K1 w - - 0 24	e3h3	600	021314191b
IclfK	5k2/ppq2p2/2p2Prp/4P3/1P1Q4/P5p1/8/1K1R4 w - - 0 40	d4d8 c7d8 d1d8	600	0p1113151o
K1fZ8	r3k2r/1pp2pp1/p1nqp3/6Bp/3P2n1/P1P2B1P/1P3PP1/R2Q1RK1 b kq - 2 15	d6h2	600	1314191b
NAhGd	2krr3/ppp5/1n2q1n1/2b2p1p/3P1QpP/1PN3B1/1PP3P1/2KR2NR w - - 1 24	f4c7	600	1314191b1k
PWC7C	8/7p/5P2/4R3/6p1/1P6/r5k1/3K4 w - - 1 47	e5e2 a2e2 d1e2	600	0g0p1m1o
QxteF	br2r1k1/p1pP1pbp/Bp2p1p1/3q4/8/P3P3/1PQ2PPP/R1B2RK1 b - - 0 18	d5g2	600	0y1314191b
RkDhS	3r2k1/p3Q1pp/2b1p3/8/8/2P3P1/PP2PP2/3R2K1 b - - 0 24	d8d1 g1h2 d1h1	600	0p0t13151d1o
TAuk9	1rb2rk1/5pbp/2p3nB/3pnN2/pq4P1/4PP2/NPPQB3/1K1R3R b - - 3 21	b4b2	600	111314191b1k
