16Ykx	1rb3k1/p4ppn/2p5/3p4/5P1Q/1Pq4P/P1P3PK/4R3 w - - 0 25	e1e8 h7f8 e8f8 g8f8 h4d8	2100	050p1013161n
16eq9	r5k1/pp3bbp/2p3p1/rq6/PP2BP2/2P1P3/2QB2P1/1K1R3R b - - 0 24	a5a4 e4d3 b5b4	2100	0g191k1o
1L9oB	8/4P3/2k3p1/2b3K1/8/6P1/pR2r2P/1R6 b - - 1 42	c5e7 g5g6 e2b2	2100	0g0p1o
2XaTT	r2k3r/1pp2ppp/2n1b3/4p3/1b6/P4NP1/4PPBP/R1B2RK1 w - - 0 13	a3b4 a8a1 c1g5 f7f6 f1a1	2100	010j10191n
3dMe0	6k1/ppr2p1p/8/4PQ1N/6pP/P3PqP1/1P3P1K/8 w - - 1 37	f5g5 g8f8 g5d8	2100	0p13151o
4QCXQ	8/5p2/1p4p1/1r3kP1/1PR2P2/5K2/8/8 w - - 1 43	c4c6 f7f6 c6f6	2100	0p13151m1o
5fbX5	1n6/5p2/5kp1/pB1Pq3/P3Q1Pp/5K1P/8/8 w - - 2 41	e4f4 e5f4 f3f4	2100	0g0p111o
5hZ64	r1b3k1/pp3pp1/2p4p/8/2P2b2/P2q1B1P/1P3PP1/R3Q1K1 w - - 0 18	e1e8 g8h7 f3e4 c8f5 e4f5 d3f5 e8a8	2100	010s191w
5hmYF	8/8/p7/1p3p2/8/P4K1k/1P6/8 w - - 0 54	b2b4 h3h2 f3f4 h2g2 f4f5	2100	0g0p101e1l
5yZ8F	2kr3r/pp3ppp/2n1pn2/8/3N2b1/P1P5/1PP2PPP/R1BB1RK1 b - - 2 11	g4d1 f1d1 e6e5 c1e3 e5d4	2100	011019
5zhSl	8/8/p1kp2n1/8/1P1PpN1p/1K2P3/5P2/8 w - - 4 44	f4g6 h4h3 g6e7 c6b5 e7f5 h3h2 f5g3	2100	0g0p0t0z1w
67sLS	r2q1rk1/ppp1bppp/2npb3/3np1B1/2B1P3/3P1N2/PPPQ1PPP/R3K2R w KQ - 0 9	e4d5 c6d4 g5e7 d4f3 g2f3 d8e7 d5e6	2100	010s191w
6hHks	6rk/PR1R2p1/q4p2/7p/8/6PP/5P1K/8 w - - 0 40	b7b8 a6a2 b8g8 h8g8 d7d8 g8f7 a7a8q	2100	00050g0p1h1j1w
8KoNP	3r4/p3kppp/b7/2n5/1KN1p3/4P3/PP2BPPP/3R4 b - - 5 22	d8d1 e2d1 c5d3 b4c3 a6c4	2100	010p10
9SBYe	8/8/p3R1p1/1p4P1/1P5P/P2kpK2/8/7r b - - 2 53	h1f1 f3g2 e3e2	2100	000g0p1m1o
AXpuV	2k4r/Qpp2p2/5q2/8/5n1p/2P2P2/PP2BR2/6KR b - - 6 26	f6g6 g1f1 g6b1 e2d1 b1d1	2100	0r10131619
BOYwB	2kr3r/Qpp3p1/3bR3/5q2/2P3pp/3P2P1/PP3P1P/4R1K1 w - - 0 22	e6e7 f5a5 a7a5	2100	0g191o
C7xrD	r3r2k/1p4p1/p5Qp/4Np2/P4q2/2P5/1P4PP/R6K w - - 6 25	g6e8 a8e8 e5g6 h8h7 g6f4	2100	010p0s101n
CBlc9	5rk1/Q1p2ppp/3p2q1/2r5/4PR2/1B4b1/P6P/3R3K w - - 2 25	b3f7 g6f7 f4f7	2100	010s191o
CG8f1	8/3b3p/1N1P1k2/8/5p2/1p6/1P1r4/4K3 w - - 0 51	b6d7 f6e6 d7c5 e6d6 c5e4 d6e5 e4d2	2100	0g0p0r0s0t1w
CGavA	2r4k/pp2n2p/2q3p1/3p4/4b3/1B3N2/P4RPP/3Q3K w - - 6 24	d1d4 h8g8 d4e4	2100	01191g1o
Ct3Gn	2k5/1p3p2/1p1pNPq1/3Pp3/4P1Q1/2Pb2K1/1r6/8 w - - 7 39	g4g6 f7g6 f6f7	2100	000g0p1o
CznSu	8/8/4p1p1/3pPkPp/p2P3P/n1N2K2/8/8 w - - 0 41	c3e2 a3b1 e2g3	2100	0p0z13151l1o
D4zTB	4rrk1/p4pp1/1p1p3p/5B1Q/2q1pK2/8/P4P2/3R2R1 w - - 0 29	g1g7 g8g7 d1g1 g7f6 h5h4	2100	05101316191n
DlMe4	r2q1r1k/pb2npbP/1pn1p2B/2p5/4P3/2Np4/PP1QBPP1/R3K1NR w KQ - 1 14	h6g7 h8g7 d2h6 g7h8 h6f6	2100	050r0y10131619
E2jKR	8/1r6/4kP1R/8/pp6/2p5/P6P/2K5 w - - 1 41	f6f7 e6e7 h6h8 e7f7 h8h7	2100	000g0j0k0p101l1m
EwDuG	rn3r1k/1p4p1/p1pp3p/4p1NQ/2P1Pq2/8/PPP2P1R/R3K3 w Q - 0 20	h5g6 f4g5 g6g5	2100	0g191g1o
FEbt3	8/8/p1k1pp2/1p5p/1PpK1P1P/P1P3P1/8/8 w - - 6 39	g3g4 h5g4 h4h5 g4g3 d4e3 g3g2 e3f2	2100	0g0p1e1l1w
FjUVg	2r3k1/2q2p2/4p1p1/3PP3/1b1BnP1p/1N1Q3P/6P1/2R3K1 b - - 0 30	c7c1 b3c1 c8c1 g1h2 e4g3 d3g3 h4g3	2100	0g191l1w
Fzm2J	3R4/6pk/7p/2P5/5P2/P2r2PK/4q2P/1Q6 b - - 11 40	e2e6 h3g2 e6e4 g2g1 d3g3 h2g3 e4b1	2100	010i0j0p1w
G7tei	8/8/1p6/8/kpp5/6PP/P1K2P2/8 b - - 0 40	a4a3 c2b1 c4c3 f2f4 c3c2 b1c2 a3a2 f4f5 b4b3	2100	000g0i0p0r1e1w
GdLel	8/5p2/4pkp1/1P1p3p/2rr1P2/1R3K1P/1P4P1/R7 w - - 2 34	b5b6 d4f4 f3g3 h5h4 g3h2 c4b4 a1a3 f4c4 b6b7	2100	00010h0p1l1m1w
GhG4l	8/8/5k1p/2Ppb1p1/1p1B1pP1/3K1P1P/8/8 w - - 0 49	c5c6 e5d4 c6c7 f6e7 c7c8q	2100	00080g0p101h1n
GmfOY	8/7p/8/3k4/4pN2/P1pnP1P1/4KP1P/8 b - - 5 47	d5c4 e2d1 c4b3	2100	010h0p0z111o
GsiNt	2rr1k2/pp3p1Q/1n3RBp/3b2pq/3P4/P5BP/1P3PP1/2R3K1 b - - 2 28	c8c1 g1h2 c1h1 h2h1 h5h3 h1g1 h3g2	2100	050i0t0y1317191g1w
HA4m4	4r2r/pppk1p2/3p2pp/3P4/1qN5/1P1b4/P4PPP/R2QR1K1 w - - 4 20	e1e8 h8e8 d1d3 e8e1 a1e1	2100	011019
HpT83	r5rk/pp5p/2p1R3/2P1N3/3Pq3/2P4P/P2Q1p2/2K5 w - - 0 28	e5f7 h8g7 d2h6 g7f7 h6f6	2100	0p1013161n
IwwZO	1k1r1r2/pp1b4/6Q1/3pP3/4pq2/P1N5/1PP3PP/1K1R4 w - - 0 27	g6d6 b8a8 c3d5 d8c8 d5f4	2100	0g1019
JNy0Q	r2qk2r/1pp2pp1/p1p5/2b1N3/4n1Q1/3P4/PPP2PP1/RNB2RK1 b kq - 0 11	c5f2 f1f2 h8h1 g1h1 e4f2 h1g1 f2g4	2100	01050s1c1n1w
KdKFI	3r1rk1/Qp3p1p/5R2/8/6bP/6P1/PP2qPB1/R5K1 b - - 0 19	e2b2 f6f4 b2a1	2100	010s11191o
M64oj	3q2k1/1b2p1rp/p3p1pQ/3pN3/3NnP2/1Pr5/6PP/R4RK1 w - - 0 29	h6g7 g8g7 d4e6 g7f6 e6d8	2100	050g0s10191n
O3J4v	2b2rk1/6pp/2p1q3/8/Q4R2/4p3/P4PPP/1R4K1 b - - 0 25	e3f2 f4f2 f8f2 g1f2 e6f5 f2e3 f5b1	2100	0001050p0s1w1y
OHvCY	6k1/5p2/2r3p1/2r3qp/R1P1Q3/6P1/5PK1/5R2 w - - 4 33	e4e8 g8g7 a4a8 c6c8 a8c8 c5c8 e8c8	2100	0g0p1l1w
