08XzM	r1bqkb1r/p1p1pppp/8/1N1P4/Q1Pn4/8/PP3PPP/n1BK1BNR w kq - 0 10	b5d6	700	0k0m13141b1c
1lseO	6k1/5p1p/4pP2/p3P1P1/3P4/P1p2Q2/1r5q/2R2K2 w - - 0 37	f3a8 b2b8 a8b8	700	0p13151o
2Oo6r	4r1k1/R4ppp/1p3r2/6N1/1P2Q3/4P3/b4qPP/3R3K b - - 1 30	f2f1 d1f1 f6f1	700	061315191n1o
6Ygxn	r3k2r/ppp2pp1/2b1p2p/1B2P3/6q1/P3B3/1PQ2PPP/R3R1K1 b kq - 0 18	g4g2	700	0y1314191b
6dft2	8/5p2/8/2BpPN1k/3P1K2/8/1r6/8 b - - 5 42	b2f2 f4g3 f2f5	700	0g0i0p111o1p
97PFL	rnbq1rk1/pp2pp1p/2p3pQ/3p2N1/3P2n1/2N5/PPP1PPP1/R3KB1R w KQ - 4 12	h6h7	700	0y13141b1c
BSSkd	1r6/5k1p/p2p1p1B/2pP1p2/P2b1P2/1P4R1/4r1PP/5R1K w - - 2 30	g3g7 f7e8 g7g8	700	0g0p111o
CCf9l	rb3rk1/ppqN1ppp/2p1pn2/2Pp3b/3P4/1P1BP2P/PBQN1PP1/R4RK1 b - - 0 14	c7h2	700	1314191b
D2xXa	4k3/8/RP6/5p2/4bP2/8/8/5Kb1 b - - 4 54	e4d3 f1g1 d3a6	700	0g0p0s111o
DwIUZ	2kr4/1pp2Qp1/p6p/1PP5/1r2p1P1/7P/1P1qPPB1/R4K1R b - - 1 25	d2d1 a1d1 d8d1	700	061315191n1o
HGLlA	r3k2N/pp4pp/2p5/4pq2/2N3nP/2PP2P1/PP3P2/2KR2R1 w q - 0 20	c4d6 e8d7 d6f5	700	0g0s191o
Je5Xk	8/4pk2/3p2p1/3P1p2/4nP2/3R2PK/8/8 b - - 2 43	e4f2 h3h2 f2d3	700	0g0p0s111o
MHnoq	3r3k/3r1pp1/P7/2Q4p/8/3qPB2/5PPP/2R3K1 b - - 1 35	d3d1 f3d1 d7d1 c1d1 d8d1	700	060p1013161n
N0G1L	3r1k2/p4ppp/1pQ5/4P3/8/8/PP3rPP/3R3K b - - 0 28	d8d1	700	0p1113141b1j
NFwOu	2r5/1b2kp1p/2rp1p1b/3BpP1N/pp2P1Pq/1P1R4/P1P1Q2P/1K1R4 b - - 3 28	c6c2 e2c2 c8c2	700	011112191o
NgxN9	4rk2/1p3prp/p6Q/8/2P1q3/R7/5PPP/5RK1 b - - 5 27	e4g2	700	0p1113141b
