HPDU4	6qk/1b1n1prp/p2pp3/1pp1n2Q/4P3/3P3P/PPP1N1BK/R5R1 b - - 5 23	d7f6 h5h4 g7g2 g1g2 e5f3	1844	010s10191n
HPEmW	r3kb1r/1ppbqpp1/p3p2p/3pP1NQ/8/2NBn3/PPP2PPP/R3R1K1 w kq - 0 14	g5f7 e7f7 d3g6 e8c8 g6f7	1844	04050g10191g1n
IdXDG	r1b2rk1/pp3pBp/3p1qp1/3P3n/3p3P/2N2P2/PPPQ2P1/2KR1B1R b - - 0 14	d4c3 g7f6 c3d2 c1d2 h5f6	1844	000110191k
J0tTr	6k1/2R3pp/p2Bp3/5p1P/2B4K/P1r5/5P2/4n3 b - - 1 32	e1g2 h4g5 h7h6 g5g6 g2h4	1844	0p101316
J4qyo	7k/6p1/2P5/4p3/1B6/5rqp/7Q/6bK w - - 0 45	h2g3 f3g3 c6c7	1844	00010p1o
J7TPg	6r1/5k2/2p1pb2/p1pp4/P2Pb1Qp/2P1P3/1r1BK3/5R2 w - - 4 30	f1f6 f7f6 g4g8	1844	010i191o
JyygJ	4r3/k3q3/pr2B2p/1p1p4/5Q2/2P3P1/PP4KP/4R3 w - - 4 32	e6d5 e7d7 e1e8	1844	010j0p1o
KXfz5	2r2rk1/1b1n2p1/p2qp2p/1p1pN3/3P4/P2B3P/1P2N1P1/1Q3RK1 w - - 4 26	d3h7 g8h8 e5g6 h8h7 g6f8 h7g8 b1h7	1844	0k0m0s1317191w
M6nv4	r5k1/2n2qb1/1p4Q1/p1p5/5p2/2P1PN2/PP3P2/1K5R w - - 0 27	h1h8 g8h8 g6f7	1844	0g0i191g1o
NIHhI	4rn1k/1p1bR1p1/1qpp3p/8/1p1P3N/1QP4P/1P1N2P1/6K1 w - - 2 25	b3f7 e8e7 f7f8 h8h7 f8e7	1844	0g0s10191n
NsZic	r3r1k1/pp4pp/8/3R1p2/6n1/1QN5/PP2KPP1/R6q w - - 4 24	d5e5 g8h8 a1h1	1844	010j0k191o
OmbWB	r3r1k1/pp3ppp/3b4/nPp3q1/P7/4N2P/2PP1PP1/R1BQ1RK1 b - - 4 15	g5e5 g2g3 e5a1	1844	0g191o
PqAsG	r1B1n3/2q1bkpp/3p4/4p2P/1p2P3/1p2BP2/1PPQN3/1K1R3R b - - 0 22	a8a1 b1a1 c7a5 a1b1 a5a2 b1c1 a2a1	1844	051317191k1n1w
ProUQ	2kr1b1r/1pp2pp1/p4q1p/5b2/2B2P2/2P1PQP1/PP1N2P1/2KR3R b - - 2 19	f6c3 b2c3 f8a3	1844	1315191k1n1o
QWcCj	2Q2bk1/p2r2pp/2p2p2/4p2N/2Pr4/5N2/PP3P1P/2K5 b - - 4 24	d4c4 c1b1 d7d1	1844	0p13151k1o
RMu9T	bn3rk1/2q1nppp/2p1p3/1p2P3/3P1P2/2QB1N2/6PP/2B1K2R w K - 5 16	d3h7 g8h7 f3g5 h7g8 c3h3	1844	050d0g0y10191n
W1Y85	rn2k1nr/pbp2p2/1p1pp1pp/8/3qP3/3BNQ2/P1P2PPP/1RB2K1R w kq - 0 17	c1b2 d4b4 a2a3 b4c5 b2h8	1844	01101c
WIx0N	6k1/5pp1/3Q3p/p4q2/4N3/P3P3/1r3PPP/R4K2 b - - 0 27	f5b5 f1g1 b2b1 d6d1 b1d1	1844	010p10
Yq9Pe	3k4/p7/2p3p1/2pp1n2/8/1P1P4/P1P1Q1KR/2q5 b - - 39 53	c1g5 g2f2 g5g3 f2f1 f5e3 e2e3 g3e3	1844	0g0p0r0s111w
ZjUqA	4r1k1/pp3r1p/4Q1p1/qb1P4/1b2N1P1/2P1P2P/5P2/3RR1K1 w - - 1 29	e4f6 g8f8 f6e8 b4c3 e8d6	1844	0g0s1019
a2c5v	8/b6r/2kPK3/3RB3/P1p5/1p6/8/8 w - - 0 51	d6d7 h7h6 e5f6 h6f6 e6f6	1844	000g0h0p10
aPfwM	r3bk1r/pNp1qp2/2nb4/1B1p2pp/3P4/4PPP1/PPQ1NKP1/2R4R b - - 0 19	c6b4 c2b1 e8b5	1844	010j11191o
abAdd	rn1qk2r/pp3Npp/2p1pn2/5b2/2BP4/2b2Q2/PPP3PP/R1B1K2R w KQkq - 0 10	b2c3 e8f7 f3f5	1844	01191g1o
bhZgS	2r3k1/pp5R/5Pp1/8/8/3p1P2/P1q5/K6R w - - 3 31	h7g7 g8f8 h1h8	1844	0p13151j1o
brrut	5rk1/pp4p1/2b3q1/8/2pPp1BP/2P1Q2K/PP6/R7 b - - 5 31	c6d7 g4d7 f8f3 e3f3 e4f3	1844	010p0s101n
d6Vao	1q2r1k1/6pp/p2b1np1/3p4/Pp1P1NP1/1P1QB2P/2P5/2KR3R b - - 0 25	e8e3 d3a6 d6f4	1844	010b0w191o
d6esE	2r5/7k/2qpQPrp/8/6P1/3P4/1P5P/4R1K1 w - - 1 39	e6f7 h7h8 f7g6	1844	0g0i0p1o
eeHN2	r2qk1nr/ppp2ppp/2n5/3Np3/2B3b1/5N2/P4PPP/R2QR1K1 w kq - 2 13	f3e5 g4d1 e5c6 e8d7 c6d8	1844	010j0k101c1n
fmpQ9	4rr2/ppb4p/2p3qk/2Pp1R2/1P2p1Q1/4P2P/PB6/4R1K1 w - - 1 38	f5h5 g6h5 g4g7	1844	1315191n1o
gQELl	r1b2rk1/p5bp/2p3p1/3q1p2/5QP1/2NP1N1P/PPP2P2/R3R1K1 b - - 1 20	g7c3 b2c3 f5g4	1844	01191o
gkgDj	r1bqkb1r/pp3ppp/2n2n2/1B2N1B1/3p4/3P4/PPP2PPP/RN1QK2R b KQkq - 0 8	d8a5 b1c3 d4c3	1844	010s1c1o
hYZwh	r2qk2r/1b1p1pp1/p3p3/1pb1P3/3nB1Q1/P1N3P1/1P4PN/R1B2RK1 b kq - 3 16	d4f3 g1h1 h8h2	1844	030k0m0y1315191o
iKiSb	8/p7/2N2k2/2P4p/P4Pp1/3p4/1P3K2/8 b - - 1 40	g4g3 f2g3 d3d2	1844	000g0p0z1o
iilnc	1r1q1rk1/pb2bp1p/4p1p1/8/4BP2/5Q2/PPP3PP/R1B2RK1 b - - 4 15	d8d4 c1e3 d4e4 f3e4 b7e4	1844	010y1019
ikvpq	r1bq1r1k/3p1ppB/4p3/p2pP1bQ/5B2/8/PPP2PPP/R3R1K1 b - - 2 14	g5f4 h7g6 f4h6	1844	010t191o
jDS8J	2k4r/1q3Q2/p3pR2/1p2b3/8/P1N1B1P1/1PP5/R5K1 b - - 0 25	b7h1 g1f2 h8h2	1844	1315191o
kbOPg	8/2PQ1pkp/p2bp1p1/8/1P6/4q1PP/2R3BK/8 b - - 1 41	d6g3 h2h1 e3e1 g2f1 e1f1	1844	0p101316
m0l0T	r1bqk2r/pp3ppp/4pn2/8/1bBn4/2N2N2/PPQ2PPP/R1B1K2R w KQkq - 0 10	f3d4 d8d4 c2a4 c8d7 a4b4	1844	010s101c
oAujY	8/pp6/8/3P4/P5P1/1P2p2k/2P1Kb2/8 w - - 0 46	g4g5 f2h4 g5g6 h4f6 d5d6	1844	080g0p101l
ol8Wq	r6r/pp1q1k2/2np1N1b/2p1pbQP/8/2PP2P1/PP3PB1/R3K2R w KQ - 3 19	g2d5 f5e6 g5g6	1844	011112191o
pfwJf	1b5k/1p3Q2/p1p3p1/P6p/1P1PP3/2P1RpqP/6P1/3R1K2 b - - 0 37	g3g2 f1e1 b8g3	1844	0p13151o
pz6tQ	5rk1/ppp2rbp/3p4/3Pp3/4N1R1/7Q/PPP1q2P/1K4R1 w - - 6 28	e4f6 f7f6 g4g7 g8h8 h3h7	1844	0i0y101316191g
quDIy	4r1kr/p4R2/3b2b1/6pP/2P3P1/3p1Qq1/P7/5R1K w - - 0 29	f7g7 g8g7 f3f6 g7g8 f6g6	1844	050i0r101316191n
qv6wa	1r5k/3Q2R1/3p3p/8/8/3q3P/6P1/7K b - - 0 31	d3f1 h1h2 f1f4 g7g3 b8g8 d7g4 g8g4	1844	0g0p1w
srk4w	1kr4R/1p3p2/p3p3/4P1P1/7P/1P1p4/KP6/8 w - - 2 40	h8c8 b8c8 a2b1	1844	0g0h0p111m1o
tWN7a	r6r/pppk2N1/3p3p/P1b1p3/4P1nB/2P5/5PP1/RNqQK2R b KQ - 9 22	c5f2 h4f2 c1d1 e1d1 g4f2 d1e2 f2h1	1844	04050g0s191w
tWlWU	5rk1/6p1/5q1p/1R6/2pPp3/2N1P3/P1P1K2Q/8 b - - 3 35	f6f1 e2d2 f8f2 h2f2 f1f2	1844	0g0p0s10
u1fFn	6k1/p5pp/8/5RP1/3Pp3/2P2nP1/PP1q1QKP/8 b - - 4 42	e4e3 f2d2 e3d2 f5f3 d2d1q	1844	00010p101g1h
ubbSt	r6r/pp4pp/2pnB1k1/3n4/8/P1P2P2/1PP4P/2KRR3 w - - 2 18	e6d5 c6d5 e1e6 g6f7 e6d6	1844	010d0r0s1019
vVLPj	r6k/3qp1rp/3p1PbQ/p2P4/2PB4/RP6/7R/6K1 b - - 0 32	d7g4 h2g2 g4d4	1844	0g0s191o
vW2O0	r2qkr2/1b1pn1b1/p5pp/3N4/2B5/5Q2/PPP3PP/R4RK1 w q - 2 20	f3f8 g7f8 d5f6	1844	1315191n1o
xPmiE	8/5p2/3N3p/p3P3/3k1P1K/1b4P1/r7/2R5 w - - 0 35	d6b5 d4e3 c1c3 e3d2 c3b3	1844	0g0p0s10
yAkWj	4r2k/p1p3q1/3p3p/5B2/6QN/2P5/P4P1P/6K1 b - - 1 33	g7g4 f5g4 e8g8 f2f3 h6h5	1844	010p101g
yGEjl	6k1/5pp1/p5p1/3Q4/P1q1p3/2r1P1P1/5P1P/1R4K1 w - - 2 29	d5d8 g8h7 d8h4	1844	0g0p1o
yL5x3	1b4rk/p4p1p/5P2/8/3p2QP/8/2q2PK1/4R3 w - - 1 43	g4g8 h8g8 e1e8	1844	050p13151n1o
yv2dY	3r3k/R1R3p1/7p/5pq1/8/2Q1P1PP/4rP2/6K1 b - - 4 36	g5g3 f2g3 d8d1 c3e1 d1e1	1844	0p1013161n
18XmC	7r/8/1p6/p3rp2/P3k1p1/1PR5/6P1/3R2K1 w - - 4 50	c3c4 e4e3 d1e1 e3d2 e1e5	1845	0g0p101m1p
2VjGz	2r4k/5ppb/Q2q3p/P6P/1N2P1P1/3p1P2/3R2K1/8 b - - 5 41	d6a6 b4a6 c8c2	1845	010p1g1o
37PYr	6k1/8/2p5/p2p1pp1/P3r3/1P6/2P1R3/4K3 w - - 2 43	e2e4 f5e4 b3b4 a5b4 a4a5 g8f7 a5a6	1845	0g0p111l1m1w
