SooU8	2r3k1/pp4pp/4p3/qb1pQp2/2rB1P2/P1P4P/2PK2P1/3R3R w - - 0 22	e5g7	658	0y1314191b
Su4D1	8/1k3p2/1P1p1p1p/KP1P1P2/2P1p1P1/7P/8/8 b - - 0 46	e4e3 a5b4 e3e2	658	000g0p1e1o
UwOUz	2k4r/ppp2ppp/4pn2/3r4/8/P4P2/1PPBn1PK/R3QR2 b - - 0 17	d5h5 e1h4 h5h4	658	021315191o
X5Xwf	k1q2R2/p5Rp/4P3/1r6/1Pp1b1P1/b1P3BP/P2r4/K7 w - - 1 35	f8c8 b5b8 c8b8	658	0t1315191d1k1o
XQmfp	1r3r1k/6p1/4N1Pp/4QP2/8/3b3B/P2q4/K3R3 w - - 3 35	e5g7	658	111314191b
Ylnte	4r2k/pp4pp/3Q4/8/4q3/P7/1P3PPP/2R3K1 b - - 0 25	e4e1 c1e1 e8e1	658	060p13151n1o
ZZmg8	r2q1bnr/ppp1k1pp/2np1p2/5P1Q/2BpP3/8/PPP3PP/RNB1K2R w KQ - 3 9	h5f7	658	13141b1c1s
ZjonC	r3kbnr/1pp1ppp1/p7/3P3q/6p1/2N2PP1/PPP4P/R1BQ1RK1 b kq - 0 14	h5h2	658	0y1314191b
aDuUG	8/6p1/5p2/4nk1p/1R5P/6P1/5K2/8 b - - 3 48	e5d3 f2e3 d3b4	658	0g0p0s1o
aMkIg	r3k3/1pp2pp1/8/p1PPp2r/2P5/P3BnP1/5P1P/R4R1K b q - 1 24	h5h2	658	030p0y1113141b
bdIbw	r1b2rk1/2p1qppp/pp2p3/8/3Q4/P1B5/1PP2PPP/3RK2R w K - 0 15	d4g7	658	0y1314191b
dAW8X	6rr/1Q6/p3P2k/1p5p/5P2/P1N2n2/1PP1R2n/6RK b - - 0 33	g8g1	658	031314191b
doFe6	8/r4k2/6p1/7R/6pP/8/5K2/8 w - - 0 45	h5h7 f7e6 h7a7	658	0g0p1m1o1p
